rid,nombre_parque,hectareas,descripcion_parque,tarifa,pid,sid,nombre_sendero,largo,dificultad,duracion
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,470,SUBIDA AL CERRO VERDUGO REAL DE JEREZ A RONDA,19641.0596,ALTA,113
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,471,PUERTA VERDE DE SAN FERNANDO VERDE DE SAN ROQUE,13848.5826,BAJA,175
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,472,ZAHARA DE LOS ATUNES-ATLANTERRA DE LOS REMEDIOS,19597.4626,MUY ALTA,124
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,473,LAGUNA DE MEDINA AL CERRO ALBARRACINEJO,7068.3735,MUY BAJA,164
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,474,LOS LANCES AL TAJO DE UTRERA,8142.9306,ALTA,99
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,475,PARQUE FLUVIAL DEL RÍO PÍCARO AMIGOS - RÍO ARILLO,15108.8963,MUY BAJA,278
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,476,SALINA LA TAPA DEL RAYO,11015.0564,MUY BAJA,220
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,477,RÍO GUADALMESÍ LADERA,11236.3943,MEDIA,70
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,478,TRES AMIGOS - RÍO ARILLO DE LÍBAR,18180.546,BAJA,116
6,Parque Nacional Radal Siete Tazas,21859,Laborum aspernatur eaque praesentium assumenda. Illo repellat voluptatibus ad voluptatibus sapiente laboriosam.,23743.48,37,479,MARISMAS DEL BARBATE DEL BACINETE,12930.4365,MUY BAJA,62
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,480,VÍA VERDE DE LA SIERRA VERDE DE ALGECIRAS,11559.6766,PROFESIONAL,231
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,481,FUENTES DEL RÍO HONDÓN MAJACEITE,1505.1884,ALTA,98
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,482,CAMINOS RURALES DE ROTA DE LOS ATUNES-ATLANTERRA,1101.3904,BAJA,188
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,483,CAMINO DE LA ERA EMPEDRADA DE BARRIDA,8555.9192,PROFESIONAL,62
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,484,RUTA DEL VIAJERO GUADALMESÍ,16788.321,MEDIA,200
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,485,SUBIDA AL TAJO DE UTRERA DE LUZ,9028.5331,ALTA,84
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,486,CABO DE TRAFALGAR-CONIL DE LA FRONTERA VERDE DEL PUERTO DE SANTA MARÍA,1961.8708,ALTA,215
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,487,PUENTE DE LOS PALOMINOS A LA CRUZ DEL TAJO DE UBRIQUE,10846.4464,ALTA,186
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,488,MONTE DE HIGUERÓN DE BOLONIA,5362.2794,ALTA,50
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,489,PICACHO-PEGUERA DEL EMBALSE DE BORNOS,11588.318,MUY BAJA,136
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,490,PINAR DE LA ALGAIDA-SALINA DESAMPARADOS DE ALGECIRAS,9134.6033,MUY BAJA,133
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,491,TORRE DE LA MORITA DEL RAYO,18257.3145,MUY ALTA,32
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,492,ALGODONALES-LOS NACIMIENTOS DEL RAYO,12184.1493,MUY BAJA,244
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,493,SUBIDA A LA CRUZ DEL TAJO DE UBRIQUE ,18582.9061,MUY ALTA,43
6,Reserva Nacional Federico Albert,893295,Velit ut minus in fugiat.,22690.87,38,494,NAVAZO ALTO DE LOS REMEDIOS,7097.3339,MUY ALTA,284
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,495,PUERTA VERDE DE SAN ROQUE VERDE DOS BAHÍAS,6033.02,MEDIA,167
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,496,PUERTA VERDE DE SAN FERNANDO LAGARÍN,7165.1336,MUY ALTA,103
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,497,RIBERA DEL EMBALSE DE BORNOS DEL BOYAL- LA SUARA,13655.2883,ALTA,284
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,498,LA MUELA-LOS NACIMIENTOS DE ZAFRAMAGÓN,3934.2206,PROFESIONAL,211
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,499,LA GARGANTE VERDE CALZADA ROMANA,8371.9258,ALTA,211
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,500,NACIMIENTO DE GARCIAGO DE LÍBAR,18421.5337,MUY ALTA,38
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,501,VEREDA DE LA ASOMADA ALHAJA,1813.162,BAJA,55
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,502,SUBIDA AL CERRO VERDUGO DEL RINCONCILLO,13106.4335,MUY BAJA,139
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,503,CALAS DE ROCHE Y TAJO,2272.9872,MUY ALTA,267
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,504,ALGODONALES-LOS NACIMIENTOS DE PALMITOS Y BARBECHOS,3957.5923,MUY ALTA,216
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,505,VEJER DE LA FRONTERA-CANTARRANAS DEL CENTENARIO,2695.4779,MUY BAJA,142
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,506,CAMINOS RURALES DE ROTA DE ALGECIRAS,4877.8522,MUY BAJA,113
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,507,LOS ALGARBES-BETIJUELO DE LA FUENTE SANTA,10150.7513,MEDIA,138
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,508,COLADA DE FUENTE AMARGA VERDE DE SAN ROQUE,5793.8797,ALTA,131
7,Reserva Nacional Ralco,276434,Iure eligendi cumque quaerat quaerat ipsum. Aliquid aspernatur nisi rem nobis. Odit praesentium maxime cupiditate minus.,8567.53,40,509,TRES AMIGOS - RÍO ARILLO ALBINA,2811.5538,MEDIA,135
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,510,SALINA SANTA MARÍA DE JESÚS DE LOS MARCHANTES,1112.8283,MEDIA,184
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,511,GR-7 DE BENAJIMA,18507.048,MUY ALTA,149
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,512,ASCENSO AL TAJO LAGARÍN REAL DE JEREZ A RONDA,4486.6131,BAJA,96
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,513,VEREDA DE LA VENTA DEL SILLETERO DEL MOLINO,6468.7784,ALTA,138
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,514,FÁBRICAS DE LUZ AL CERRO VERDUGO,15005.5462,PROFESIONAL,70
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,515,PUERTO DE BOLONIA-PULIDO DEL EMBALSE DE ARCOS,19830.3601,MUY ALTA,100
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,516,CANTARRANAS-CORREDOR VERDE DOS BAHÍAS TESORILLO,6198.431,MEDIA,141
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,517,MOJÓN DE LA VÍBORA ALBINA,15160.0768,MEDIA,216
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,518,ARROYOMOLINOS DE MECA,19149.1005,BAJA,118
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,519,CAMINO DE LOS CHARCONES CARRASCÓN,10853.2974,MUY ALTA,101
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,520,CONIL DE LA FRONTERA-VEJER DE LA FRONTERA DE LA COSTA,19187.999,ALTA,71
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,521,PIEDRA PARDA DEL RAYO,9128.1682,MUY BAJA,190
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,522,CERRO DE LOS BATANES DE LA FRONTERA-VEJER DE LA FRONTERA,2809.2319,PROFESIONAL,52
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,523,PICACHO-PEGUERA VERDE DEL PUERTO DE SANTA MARÍA,5590.3036,MUY BAJA,65
7,Reserva Nacional Altos de Pemehue,572943,Non omnis aliquam iste illum optio deserunt. Libero inventore amet a voluptate ullam voluptatem.,6749.01,41,524,TAVIZNA-EMBALSE DE LOS HURONES DE LOS REMEDIOS,9234.7749,MUY ALTA,62
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,525,GARGANTA DE LA FUENTE SANTA PLATERAS,6985.9427,MEDIA,257
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,526,GARGANTA DEL RAYO DE ESPERILLA,8122.8111,MUY BAJA,267
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,527,PUERTA VERDE DEL PUERTO DE SANTA MARÍA DE CAMINOS,19386.9338,MEDIA,30
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,528,CAMINO DE LOS CHARCONES DE LA FRONTERA-VEJER DE LA FRONTERA,18544.4723,MUY ALTA,151
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,529,EL TESORILLO DE LOS REMEDIOS,1708.0852,BAJA,162
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,530,LAS LOMAS DE CÁMARA CALZADA DEHESA BOYAL,1179.8289,ALTA,135
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,531,CAMINO DEL GRULLO A LA CRUZ DEL TAJO DE UBRIQUE,18533.8827,MEDIA,133
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,532,LOMAS GANADERAS DE JIMENA DE LA COSTA,7758.4073,MUY BAJA,201
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,533,FUENTE DE RAMOS ALMORAIMA,9855.0695,MUY ALTA,280
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,534,SIERRA DE MONTECOCHE DEL RABEL,17243.7273,MUY BAJA,236
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,535,TAJO DEL PAJARRACO DE TRAFALGAR-CONIL DE LA FRONTERA,5218.9775,PROFESIONAL,152
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,536,SISTEMA DUNAR DE TORRE NUEVA VERDE DOS BAHÍAS,10960.9806,MUY ALTA,129
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,537,SIERRA DE LAS VIÑAS DE ESPERA,10259.8477,ALTA,277
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,538,CAMINO DE CALAFATE SECA Y PUERTO DE LA BREÑA,2476.0201,PROFESIONAL,159
7,Reserva Nacional Nonguën,236477,Reiciendis libero harum. Autem et delectus distinctio. Adipisci impedit fugit quas ratione neque quasi.,21564.8,42,539,BARBATE-ERMITA DE SAN AMBROSIO AL PICO ALBARRACÍN,4441.718,ALTA,266
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,540,"CALAS DE ROCHE SALADA, CHICA Y JUNCOSA""",8257.7574,MEDIA,135
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,541,VALLE DE OJÉN DE LOS BANDOLEROS,19553.3634,MUY ALTA,239
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,542,DESCENSO DEL ARROYO DE LA GARGANTA DEL BOYAR DE ROCHE,16162.8389,MUY ALTA,235
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,543,NAVAZO ALTO DEL DORNAJO,16204.6,MEDIA,31
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,544,COVEZUELAS-CHARCA VERDE DE LOS MOLINOS DE SETENIL,11925.6338,MEDIA,179
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,545,MARISMAS DEL RÍO PALMONES CAÑILLO,16805.637,PROFESIONAL,263
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,546,CAÑADA REAL DE CORDERO ZAHARA - EL GASTOR,13143.2267,MUY ALTA,291
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,547,LA MUELA-LOS NACIMIENTOS DEL RAYO,9455.9978,PROFESIONAL,188
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,548,LA ATALAYA DE LAS VIÑAS,16267.792,BAJA,262
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,549,BUITRERAS DE ZAFRAMAGÓN VERDE DE SANLÚCAR DE BARRAMEDA,17185.6684,BAJA,136
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,550,SALINA DE LA ESPERANZA DE VALDEINFIERNO,19979.2316,BAJA,33
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,551,LAGUNA DE BENAJIMA DE LOS MARCHANTES,2143.6898,MUY BAJA,244
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,552,LA ALBINA DE SAN ANTÓN,2154.5825,ALTA,238
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,553,LAS LOMAS DE CÁMARA GANADERAS DE JIMENA,10836.0057,MEDIA,70
7,Reserva Nacional Isla Mocha,403549,Minus laudantium exercitationem assumenda veniam. Repellat fugit perspiciatis voluptatum vitae provident quos. Eaque ex doloribus reiciendis. Dolorum corporis veniam totam eos ipsam reiciendis aliquid.,22865.98,43,554,VÍA VERDE MATAGORDA VERDE DOS BAHIAS. TRAMO IV,11979.547,MUY ALTA,68
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,555,RÍO ROCINEJO DE LOS BANDOLEROS,6016.2822,MUY ALTA,110
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,556,VEREDA DE BARBATE MUELA-LOS NACIMIENTOS,15846.1816,MUY BAJA,196
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,557,CALLEJÓN DE LAS MOCITAS DEL BACINETE,16515.4632,MEDIA,294
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,558,VÍA VERDE DE BORNOS GUADALMESÍ,3833.891,BAJA,179
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,559,CASA DEL DORNAJO DE LAS MOCITAS,8840.4941,PROFESIONAL,226
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,560,LAS GUAREÑAS - PASADA DEL BOYAL AL MOGOTE,13840.369,MEDIA,232
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,561,LA LADERA CALZADA DEHESA BOYAL,14335.5423,MEDIA,55
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,562,LA TEJA VERDE DE BORNOS,12193.6767,MUY ALTA,190
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,563,RIO MAJACEITE PLATERAS,11413.0003,PROFESIONAL,234
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,564,LA HERRADURA DE BARBATE TREN DEL AZÚCAR,15975.3944,MUY BAJA,201
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,565,COLA DEL EMBALSE DE BORNOS AL RELOJ Y AL SIMANCÓN,9021.9455,MEDIA,134
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,566,PIEDRA PARDA DE LA ASOMADA,1850.3284,MUY ALTA,123
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,567,CERRO DE LA PLAZA DE ARMAS DE ROCHE,14355.1244,MUY BAJA,231
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,568,CERRO DEL AGUILA PINAR DEL REY ENDORREICO DE CHICLANA,3820.0077,ALTA,221
7,Parque Nacional Laguna del Laja,643223,Quia aut molestias et quibusdam culpa commodi. Reprehenderit explicabo temporibus delectus voluptates corrupti occaecati harum. Nam sed impedit maiores excepturi.,5521.46,44,569,COLA DEL EMBALSE DE ARCOS DE TRAFALGAR-CAÑOS DE MECA,2681.2482,MUY ALTA,79
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,570,DUNAS DE SAN ANTÓN HERRADURA DE BARBATE,19123.0977,MEDIA,273
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,571,CERRO DEL ÁGUILA HONDO,5138.1573,MUY BAJA,94
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,572,FUENTES DEL RÍO HONDÓN ANTIGUA LAGUNA DE LA JANDA,12088.1381,MEDIA,255
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,573,LA BODEGA PLATERAS,9418.0995,MEDIA,231
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,574,RIO MAJACEITE DE LAS PALOMAS - CERRO DE COROS,7592.7944,MEDIA,247
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,575,SUBIDA AL TAJO DE UTRERA SUARA,5239.4285,BAJA,296
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,576,PASEO AL SANTUARIO DE NUESTRA SEÑORA DE LOS SANTOS ACANTILADO,13398.3725,MUY BAJA,158
8,Parque Nacional Vicente Pérez Rosales,263126,Occaecati neque neque molestias. Illo repudiandae sed voluptatum. Modi nihil voluptas nostrum odit repellat neque.,16200.49,46,577,MONTE ALGAIDA DE RAMOS,17929.9952,MUY ALTA,264
